id,venue_name,location,owner_url,city_name,phone_number,club_website,google_map,ra_followers,capacity,owner (source of truth),"most_listed_artists {name: string, url: string}","ra_venue_description (allow null, if not null { text: string, external link: {text: string, url: string}",venue_latitude,venue_longitude
20457,The Victoria,"186 Hoe Street, Walthamstow, London E17 4QH",https://ra.co/clubs/126968,,,,,,,,,,,
20458,Victoria And Albert Museum,"Cromwell Rd, Knightsbridge, London SW7 2RL",https://ra.co/clubs/15517,,,,,,,,,,,
20459,The Victoria Dalston,"451 Queensbridge Rd, London E8 3AS, UK",https://ra.co/clubs/131097,,,,,,,,,,,
20460,Victoria House,"Bloomsbury Square, Holborn, WC1B 4DA London",https://ra.co/clubs/131989,,,,,,,,,,,
20461,Victoria Park,Victoria Park Road; Homerton; London E9 7; United Kingdom,https://ra.co/clubs/2052,,,,,,,,,,,
20462,Victorian Vaults,82 Great Eastern Street; Shoreditch; London EC2A 3JF; United Kingdom,https://ra.co/clubs/36807,,,,,,,,,,,
20463,The Victory,281 Kingsland Road; Hoxton; London E2 8AS; United Kingdom,https://ra.co/clubs/40298,,,,,,,,,,,
20464,View Louge,1 Leicester Square; St James's; London WC2H 7NA; United Kingdom,https://ra.co/clubs/6812,,,,,,,,,,,
20465,The View Tube,"The Greenway, Marshgate Lane, London, E15 2PJ",https://ra.co/clubs/137189,,,,,,,,,,,
20466,Views London,Rooftop of Rafayel Hotel 34 Lombard Road London SW11 3RF,https://ra.co/clubs/121527,,,,,,,,,,,
20467,Village 512,"512 Kingsland Rd, London E8 4AE",https://ra.co/clubs/190446,,,,,,,,,,,
20468,Village Bar,"81 Wordour Street, Soho, London, W1D 6QD",https://ra.co/clubs/106679,,,,,,,,,,,
20469,The Village Square,"177 Archway Road, Highgate London N6 5BL",https://ra.co/clubs/180561,,,,,,,,,,,
20470,Village Underground,54 Holywell Lane; Shoreditch; London EC2A 3PQ; United Kingdom,https://ra.co/clubs/4567,,,,,,,,,,,
20471,Village Vanguard,"1 Liberty Bridge Road, London, E20 1AS",https://ra.co/clubs/136884,,,,,,,,,,,
20472,Village512,512 Kingsland Road,https://ra.co/clubs/189601,,,,,,,,,,,
20473,Villages Taproom,"21-22 resolution way Deptford, SE8 4NT, United Kingdom",https://ra.co/clubs/182197,,,,,,,,,,,
20474,The Vincent,"2 Atkins Square, Dalston Lane, London E8 1FN, United Kingdom",https://ra.co/clubs/147632,,,,,,,,,,,
20475,The Vine,"588A Kingsland Rd, London E8 4AH",https://ra.co/clubs/157352,,,,,,,,,,,
20476,The Vine Brentwood,"104 High Street Brentwood, Essex CM14 4AP",https://ra.co/clubs/158783,,,,,,,,,,,
20477,Vintage Nightclub,"563 Fulham Road, Fulham, London, SW6 1ES",https://ra.co/clubs/59212,,,,,,,,,,,
20478,Vinyl Bar,36 Hanway Street; London W1T 1UP,https://ra.co/clubs/104357,,,,,,,,,,,
20479,Vinyl Deptford,"4 Tanner's Hill, London SE8 4PJ",https://ra.co/clubs/89720,,,,,,,,,,,
20480,The Vinyl Factory,"18 Marshall St, London W1F 7BE",https://ra.co/clubs/28245,,,,,,,,,,,
20481,Vinyl Pimp Record Shop,"14 Felstead Street, Hackney Wick, London, E9 5LT",https://ra.co/clubs/71314,,,,,,,,,,,
20482,The Viper Rooms,Riverside Walk Kingston Upon Thames KT1 1QN,https://ra.co/clubs/132546,,,,,,,,,,,
20483,The Viscount boat,"Greenwich Pier Cutty Sark Gardens, King William Walk, London SE10 9HT",https://ra.co/clubs/173309,,,,,,,,,,,
20484,Visions Video Bar,588A Kingsland Road; Dalston; London E8 4AH; United Kingdom,https://ra.co/clubs/9905,,,,,,,,,,,
20485,Vittoria Wharf Yard,"Vittoria Wharf Yard, Hackney Wick, E3 2NT",https://ra.co/clubs/31270,,,,,,,,,,,
20486,Viva Dalston,"2 Stoke Newington Rd, London N16 7XN",https://ra.co/clubs/106749,,,,,,,,,,,
20487,Vivo,"6 Poland St, Soho W1F 8PS",https://ra.co/clubs/13845,,,,,,,,,,,
20488,Vivo,"57/58 Upper Street, Islington, N1 0NY London, United Kingdom",https://ra.co/clubs/177489,,,,,,,,,,,
20489,VLT Bar,"64, 68 High St, Hornchurch RM12 4UW",https://ra.co/clubs/189202,,,,,,,,,,,
20490,Voices Radio & Bar,Unit 113 Lower Stable Street Coal Drops Yard N1C 4LW,https://ra.co/clubs/193415,,,,,,,,,,,
20491,Voliation Bar,"80-84 Queen Street, Maidenhead, Berkshire SL61HT",https://ra.co/clubs/77257,,,,,,,,,,,
20492,The Volstead,"9 Swallow Street, London, W1R 7HD",https://ra.co/clubs/16083,,,,,,,,,,,
20493,The Volt Lounge,17 Hobart Place; Belgravia; London SW1W 0HH; United Kingdom,https://ra.co/clubs/3114,,,,,,,,,,,
20494,Voltaire Bar,19 New Bridge Street; London EC4V 6DB,https://ra.co/clubs/99344,,,,,,,,,,,
20495,Volupte Lounge,9 Norwich Street; The City; London EC4A 1EJ; United Kingdom,https://ra.co/clubs/23079,,,,,,,,,,,
20496,Voodoo Ray's Peckham,"285 Rye Ln, London SE15 4UA",https://ra.co/clubs/197804,,,,,,,,,,,
20497,Vortex Downstairs,"11 Gillet Square, London, N16 8AZ",https://ra.co/clubs/54834,,,,,,,,,,,
20498,Vortex Jazz Club,11 Gillett Square; De Beauvoir; London N16 8JH; United Kingdom,https://ra.co/clubs/16295,,,,,,,,,,,
20499,Vout-O-Reenee's,"The Crypt, 30 Prescot St, London E1 8BB, United Kingdom",https://ra.co/clubs/154842,,,,,,,,,,,
20500,VR5 / LOFT & ROOF TOP (EGG LONDON),"5-13 Vale Royal, N7 9AP London",https://ra.co/clubs/171939,,,,,,,,,,,
20501,Vuvu Nightclub Bromley,"30-36 East Streets Bromley, Kent, BR1 1QU",https://ra.co/clubs/75768,,,,,,,,,,,
20502,Vybz Bar,"1 Craven Park Rd, London NW10 8SE",https://ra.co/clubs/147924,,,,,,,,,,,
20503,The Vz Gallery,28 Cheshire Street E2 6EH London,https://ra.co/clubs/42830,,,,,,,,,,,
20504,W Hotel,"10 Wardour Street, Leicester Square, London, W1D 6QF",https://ra.co/clubs/72313,,,,,,,,,,,
20505,w12 Studios,"195 Wood Ln, White City, London W12 7TP",https://ra.co/clubs/164938,,,,,,,,,,,
20506,W3st bar,120 churchfield road w3 6by,https://ra.co/clubs/187779,,,,,,,,,,,
20507,The Wac Arts Old Town Hall,"The Old Town Hall, 213 Haverstock Hill, London NW3 4QP, UK",https://ra.co/clubs/171568,,,,,,,,,,,
20508,The Waiting Room,175 Stoke Newington High Street; Stoke Newington; London N16 0LH; United Kingdom,https://ra.co/clubs/61205,,,,,,,,,,,
20509,Waka Waka Bar,4 Fulham High Street; London SW6 3LQ,https://ra.co/clubs/72452,,,,,,,,,,,
20510,Walkabout Birmingham,"Langley Building Birmingham, West Midlands, B1 2DS United Kingdom",https://ra.co/clubs/190161,,,,,,,,,,,
20511,Walkabout Temple,"Temple Pl, London WC2R 2PH",https://ra.co/clubs/68763,,,,,,,,,,,
20512,The Wall,"45 Old Broad St, London EC2N 1HU",https://ra.co/clubs/51173,,,,,,,,,,,
20513,Wallington Arms,"6 Woodcote Rd, Wallington SM6 0NN, London, United Kingdom",https://ra.co/clubs/171409,,,,,,,,,,,
20514,Wally Foster Centre,"Homerton Road London E9 5QB, United Kingdom",https://ra.co/clubs/181917,,,,,,,,,,,
20515,Walpole New Cross,"403 New Cross Road, London SE14 6LA, United Kingdom",https://ra.co/clubs/158461,,,,,,,,,,,
20516,Walpole Park,"Ealing, London, W5 5HS, United Kingdom",https://ra.co/clubs/133925,,,,,,,,,,,
20517,Waltham Forest Community Hub,"18A Orford Rd, Walthamstow, London E17 9LN, United Kingdom",https://ra.co/clubs/172817,,,,,,,,,,,
20518,Walthamstow Assembly Hall,"Town Hall, Forest Rd, Walthamstow, London E17 4JF",https://ra.co/clubs/144523,,,,,,,,,,,
20519,The Warehouse,"33 Commercial Road, London.  E1 1LD",https://ra.co/clubs/42766,,,,,,,,,,,
20520,Warehouse,"Creek Road, London IG11 0JH",https://ra.co/clubs/46005,,,,,,,,,,,
20521,Warehouse 11,11 Hessel Street; Shadwell; London E1 2LR; United Kingdom,https://ra.co/clubs/22810,,,,,,,,,,,
20522,Warehouse 66,"66-68 Argall Ave, London E10 7AB",https://ra.co/clubs/189421,,,,,,,,,,,
20523,Warehouse LDN,Unit H9; Hastingwood Trading Estate; 35 Harbet Road Edmonton; London N18 3HT,https://ra.co/clubs/8808,,,,,,,,,,,
20524,Warehouse W10,"Conlan Street, W10 5DE, London",https://ra.co/clubs/120267,,,,,,,,,,,
20525,The Warwick,45 Essex Rd; Angel; London N1 2SF; United Kingdom,https://ra.co/clubs/2142,,,,,,,,,,,
20526,The Water Poet,"9-11 Folgate St, Spitalfields, London E1 6BX",https://ra.co/clubs/120210,,,,,,,,,,,
20527,Water Rats,328 Grays Inn Road; Bloomsbury; London WC1X 8BZ; United Kingdom,https://ra.co/clubs/9308,,,,,,,,,,,
20528,Waterloo Brasserie,119 Waterloo Rd; Southwark; London SE1 8UL; United Kingdom,https://ra.co/clubs/15805,,,,,,,,,,,
20529,Waterloo Events and Creative Space,Old Paradise Yard 20 Carlisle Lane London SE1 7LG,https://ra.co/clubs/203198,,,,,,,,,,,
20530,The Watershed,267 The Broadway; Wimbledon; London SW19 1SD; United Kingdom,https://ra.co/clubs/8511,,,,,,,,,,,
20531,Watling Street Beer,"2a Greycaine Road, Watford, WD24 7GP",https://ra.co/clubs/153130,,,,,,,,,,,
20532,Watling Street Beer - Music & Arts Venue,"8, Triumph Trading Estate, Tariff Rd, Tottenham, London N17 0EB, United Kingdom",https://ra.co/clubs/181604,,,,,,,,,,,
20533,Watson's General Telegraph,"108 Forest Hill Road, London, SE22 0RS, United Kingdom",https://ra.co/clubs/173249,,,,,,,,,,,
20534,Wax,4 Winsley Street; Marylebone; London W1W 8HF; United Kingdom,https://ra.co/clubs/1891,,,,,,,,,,,
20535,Wax Bar,"29-31 Joel Street, Northwood Hills, Middlesex, HA6 1NU",https://ra.co/clubs/89973,,,,,,,,,,,
20536,Wax Jambu,144-145 Upper Street; Angel; London N1 1QY; United Kingdom,https://ra.co/clubs/21215,,,,,,,,,,,
20537,We Are Family & The Café Chantant,"Arch 300, Cambridge Heath Road E2 9HA London",https://ra.co/clubs/122654,,,,,,,,,,,
20538,Well Seasoned,"Well Seasoned Peckham  508, Level 5 , Peckham Levels, Cerise Road Car Park  Cerise Road Car Park  London  SE15 5HQ",https://ra.co/clubs/191696,,,,,,,,,,,
20539,Well Street Market,"Well Street, East London, E9 6QT",https://ra.co/clubs/127859,,,,,,,,,,,
20540,The Wellington,116A Knightsbridge London SW1X 7PL,https://ra.co/clubs/81382,,,,,,,,,,,
20541,The Wellington Members Club,"91 Jermyn St, St. James's, London SW1Y 6JB, United Kingdom",https://ra.co/clubs/180156,,,,,,,,,,,
20542,Wembley Arena,Arena Square; Empire Way; Wembley; London HA9 0DH; United Kingdom,https://ra.co/clubs/1643,,,,,,,,,,,
20543,Wembley Spaces,"128 Wembley Park Drive, Wembley, HA9 8HP",https://ra.co/clubs/149776,,,,,,,,,,,
20544,Wenlock And Essex,"18-26 Essex Road, Islington, London, N1 8LN",https://ra.co/clubs/58525,,,,,,,,,,,
20545,Werewolf,"215-217 Piccadilly, London, W1J 9HN, United Kingdom",https://ra.co/clubs/92105,,,,,,,,,,,
20546,Werkhaus,85 Brick Lane  London E1 6QL,https://ra.co/clubs/174167,,,,,,,,,,,
20547,Wessex House Club,"1A St John's Hill, London, SW11 1TN",https://ra.co/clubs/69293,,,,,,,,,,,
20548,West Couture,1 High Street; London W3 6NG,https://ra.co/clubs/100319,,,,,,,,,,,
20549,Westbank Gallery,"3-5 Thorpe Cl, London W10 5XL",https://ra.co/clubs/117079,,,,,,,,,,,
20550,Westbourne Studios,242 Acklam Road; Kensal Town; London W10 5JJ; United Kingdom,https://ra.co/clubs/7932,,,,,,,,,,,
20551,The Westbury Bar,34 Kilburn High Road; Kilburn; London NW6 5UA; United Kingdom,https://ra.co/clubs/5838,,,,,,,,,,,
20552,Westgate Suites,"West Gate, Long Eaton, Notts, NG10 1EH, UK",https://ra.co/clubs/97445,,,,,,,,,,,
20553,Westminister Boating Base,"136 Grosvenor Road, SW1V3JY",https://ra.co/clubs/137942,,,,,,,,,,,
20554,Westminster Pier,"Westminster Pier, London, SW1A 2JH",https://ra.co/clubs/102294,,,,,,,,,,,
20555,Westow House,79 Westow Hill; Crystal Palace; London SE19 1TX; United Kingdom,https://ra.co/clubs/32178,,,,,,,,,,,
20556,Westworks Building,"Unit 5, White City Place, London",https://ra.co/clubs/136174,,,,,,,,,,,
20557,The Where?house,Unit 3c; Mill Mead Industrial Estate; Mill Mead Rd; Tottenham; London N17 9QU; United Kingdom,https://ra.co/clubs/6230,,,,,,,,,,,
20558,The Whippet Inn,"64 – 66 Chamberlayne Road, London, United Kingdom, NW10 3JJ",https://ra.co/clubs/107913,,,,,,,,,,,
20559,The Whipping House,Cable Street Studios; 566 Cable Street; Shadwell; London E1W 3HB; United Kingdom,https://ra.co/clubs/10557,,,,,,,,,,,
20560,Whirled Art Cinema,"259 Hardess Street, SE24 0HN",https://ra.co/clubs/77669,,,,,,,,,,,
20561,The Whiskey Jar,"14 Tariff St, Manchester M1 2FF",https://ra.co/clubs/133265,,,,,,,,,,,
20562,Whisky Mist,35 Hertford Street Mayfair W1J 7SD,https://ra.co/clubs/66019,,,,,,,,,,,
20563,Whisperz,"18 High Street, Horsney, London N8 7PB",https://ra.co/clubs/79729,,,,,,,,,,,
20564,White BOX,"9 Park Walk, SW10 0AJ London, United Kingdom",https://ra.co/clubs/89231,,,,,,,,,,,
20565,White Eagle,"Hamilton House, 211 Balham High Road, SW17 7BQ, London",https://ra.co/clubs/22568,,,,,,,,,,,
20566,The White Hart,"367 Norwood Rd, Tulse Hill, Greater London, SE27 9BQ",https://ra.co/clubs/91270,,,,,,,,,,,
20567,The White Hart - New Cross,"184 New Cross Rd, New Cross, London SE14 5AA",https://ra.co/clubs/128771,,,,,,,,,,,
20568,The White Hart SW19,144 Kingston Road Wimbledon London SW19,https://ra.co/clubs/87344,,,,,,,,,,,
20569,White Horse,94 Brixton Hill; Brixton; London SW2 1QN,https://ra.co/clubs/17492,,,,,,,,,,,
20570,The White Horse,"1 Lee High Road, Lewisham, London, SE13 5LD, United Kingdom",https://ra.co/clubs/113626,,,,,,,,,,,
20571,The White Horse,153 Hoxton Street; Hoxton; London N1 6PJ; United Kingdom,https://ra.co/clubs/39819,,,,,,,,,,,
20572,The White Horse Peckham,"20 Peckham Rye, SE15 4JR, London, United Kingdom",https://ra.co/clubs/112911,,,,,,,,,,,
20573,The White House,65 Clapham Park Road; Clapham; London SW4 7EH; United Kingdom,https://ra.co/clubs/1609,,,,,,,,,,,
20574,The White Lion,232 Streatham High Rd; Streatham; London SW16 1BB; United Kingdom,https://ra.co/clubs/3251,,,,,,,,,,,
20575,White Noise Bar,"Canto Court, 122 Old Street, EC1V 9BD",https://ra.co/clubs/143437,,,,,,,,,,,
20576,White Post,"92 White Post Lane, Hackney Wick E9 5EN, London, United Kingdom",https://ra.co/clubs/122861,,,,,,,,,,,
20577,White Rabbit,125 Stoke Newington Church St; London N16 0UH; United Kingdom,https://ra.co/clubs/64714,,,,,,,,,,,
20578,The White Rooms,"4 Fulham High Street, London, SW6 3LQ",https://ra.co/clubs/81915,,,,,,,,,,,
20579,White Studio,"Unit 2, 110 Pennington St, London E1W 2BB",https://ra.co/clubs/198522,,,,,,,,,,,
20580,The White Swan,"556 Commercial Road, Limehouse, E14 7JD",https://ra.co/clubs/189536,,,,,,,,,,,
20581,The White Swan,"20 Farringdon Street, London, EC4A 4AB",https://ra.co/clubs/81306,,,,,,,,,,,
20582,Whitechapel Gallery,80 - 82 Whitechapel High Street; Shoreditch; London E1 7QX; United Kingdom,https://ra.co/clubs/9429,,,,,,,,,,,
20583,The Widgeon Theatreboat,"Hackney Wick, London E3 2PL",https://ra.co/clubs/151571,,,,,,,,,,,
20584,Wild Card Brewery,"Unit 7, Ravenswood Industrial Estate, Shernhall Street, Walthamstow, London E17 9HQ",https://ra.co/clubs/115297,,,,,,,,,,,
20585,Wild Card Brewery - Lockwood Way,"2 Lockwood Way, London, E17 5RB",https://ra.co/clubs/147783,,,,,,,,,,,
20586,The Wild Court,"4 Wild Court London, London, WC2B 4AU",https://ra.co/clubs/54878,,,,,,,,,,,
20587,Wildcats,97 Kingsland Road; Hoxton; London E2 8AH; United Kingdom,https://ra.co/clubs/5599,,,,,,,,,,,
20588,Willa's,"9 Swallow Street, Mayfair W1B 4DN",https://ra.co/clubs/24898,,,,,,,,,,,
20589,The William IV,"786 Harrow Road, Kensal Green, London, NW10 5JX",https://ra.co/clubs/26440,,,,,,,,,,,
20590,William The Conqueror,"London E12 5AQ, United Kingdom",https://ra.co/clubs/157663,,,,,,,,,,,
20591,Wilton's Music Hall,"1 Graces Alley, London E1 8JB",https://ra.co/clubs/94440,,,,,,,,,,,
20592,The Winchester,"39 Poole Hill, Bournemouth BH2 5PW",https://ra.co/clubs/133937,,,,,,,,,,,
20593,The Windmill,"Clapham Common, South Side, Windmill Drive, London SW4 9DE",https://ra.co/clubs/31702,,,,,,,,,,,
20594,The Windmill,22 Blenheim Gardens; Brixton; London SW2 5BZ; United Kingdom,https://ra.co/clubs/1334,,,,,,,,,,,
20595,The Windmill Soho,"The Windmill, 17-19 Great Windmill Street, Soho, London W1D 7JZ",https://ra.co/clubs/199326,,,,,,,,,,,
20596,Windrush Bar / Pequeño Restaurant & Bar,"184 Stoke Newington High Street London, N16 7JD",https://ra.co/clubs/150757,,,,,,,,,,,
20597,"Windrush Square, Brixton","1 Windrush Square, London, SW2 1EF",https://ra.co/clubs/150766,,,,,,,,,,,
20598,Winkers Nightclub,"Denham Lane, Chalfont St Peter, Bucks, SL90QH",https://ra.co/clubs/104796,,,,,,,,,,,
20599,Winnicott Camden,"1 Hurdwick Place, Camden, London, NW1 2JE",https://ra.co/clubs/112368,,,,,,,,,,,
20600,The Winning Post,"Chertsey Rd, Twickenham, Middlesex TW2 6LS, United Kingdom",https://ra.co/clubs/84398,,,,,,,,,,,
20601,The Winning Post,"The Winning Post, 265 High Street, Sutton, London, SM1 1LD, United Kingdom",https://ra.co/clubs/170382,,,,,,,,,,,
20602,Winter Garden Angel,"Winter Garden, 428 St John Street, Angel, London, EC1V 4NJ, United Kingdom",https://ra.co/clubs/178867,,,,,,,,,,,
20603,Wire Studios,"Unit 28, 7 Fountayne Rd, London N15 4QL, United Kingdom.",https://ra.co/clubs/192335,,,,,,,,,,,
20604,WM94,"94 Middlesex Street, London, E1 7EZ",https://ra.co/clubs/141809,,,,,,,,,,,
20605,Wonderland,10-12 Cheam Road; London SM1 1SR,https://ra.co/clubs/56495,,,,,,,,,,,
20606,Woodbridge Community Hall,"Woodbridge Community Hall, Station Road, Woodbridge IP12 4AU",https://ra.co/clubs/186405,,,,,,,,,,,
20607,Woodies,41-43 Woodfield Road; Westborne Park; London W9 2BA; United Kingdom,https://ra.co/clubs/1247,,,,,,,,,,,
20608,Woodies' Freehouse,"The Sportsground Thetford Road, New Malden, Greater London, KT3 5DX",https://ra.co/clubs/138509,,,,,,,,,,,
20609,The Woods,"54-56 Great Eastern Street, Shoreditch, London, EC2A 3QR",https://ra.co/clubs/116828,,,,,,,,,,,
20610,Woody's bar,"5 Ram Passage, Kingston upon Thames KT1 1HH",https://ra.co/clubs/141680,,,,,,,,,,,
20611,Woolwich Works,"The Fireworks Factory, 11 No 1 St, Royal Arsenal, London SE18 6HD, UK",https://ra.co/clubs/190131,,,,,,,,,,,
20612,Work Bar,"3 Chapel Market, London, N19EZ, United Kingdom",https://ra.co/clubs/110799,,,,,,,,,,,
20613,Workhouse One,6-8 Bonhill Street  Third Floor  London  Ec2a 4bx,https://ra.co/clubs/157524,,,,,,,,,,,
20614,The Works,1 St James Road; Kingston Upon Thames; Surrey KT2 2AH; United Kingdom,https://ra.co/clubs/8810,,,,,,,,,,,
20615,The Workshop,243 Old Street; Hoxton; London EC1V 9EY; United Kingdom,https://ra.co/clubs/31622,,,,,,,,,,,
20616,"The Worlds End Market, Chelsea","459 King's Rd, London SW10 0LR",https://ra.co/clubs/122134,,,,,,,,,,,
20617,Wormley,"Church Ln, Broxbourne EN10 7QE",https://ra.co/clubs/138082,,,,,,,,,,,
20618,Worship,14-18 Triton Court; Moorgate; London EC2A 1BR; United Kingdom,https://ra.co/clubs/8111,,,,,,,,,,,
20619,WOX Studio,"Unit 14, 1b Darnley Road, E9 6QH London",https://ra.co/clubs/80019,,,,,,,,,,,
20620,The Wreck Bar,"65 Camberwell Church St, SE5 8TR, London",https://ra.co/clubs/63514,,,,,,,,,,,
20621,Wringer,94 Middlesex Street  Shoreditch  London E1 7EZ,https://ra.co/clubs/145554,,,,,,,,,,,
20622,Wringer + Mangle,"13-18 Sidworth Street, London E8 3SD",https://ra.co/clubs/114089,,,,,,,,,,,
20623,Wünderlust,"The Big Red, 30 Deptford Church Street, Deptford, SE8 4RZ London, United Kingdom",https://ra.co/clubs/110303,,,,,,,,,,,
20624,Wycombe Swan Old Town Hall,"St Mary Street, High Wycombe, HP11 2XE , UK",https://ra.co/clubs/94668,,,,,,,,,,,
20625,Wyld,W Hotel; 10 Wardour St; Leicester Square; London W1D 6QF; United Kingdom,https://ra.co/clubs/52343,,,,,,,,,,,
20626,Xoxo Bar,"74 Upper Street, Islington, London, N1 0NY",https://ra.co/clubs/76373,,,,,,,,,,,
20627,XOYO,32-37 Cowper Street; Shoreditch; London EC2A 4AP; United Kingdom,https://ra.co/clubs/33592,,,,,,,,,,,
20628,Xperience African Restaurant,"88 Loughborough Rd, London, SW9 7SB",https://ra.co/clubs/90865,,,,,,,,,,,
20629,XXL,"1 Invicta Plaza, London SE1 9UF, UK",https://ra.co/clubs/133239,,,,,,,,,,,
20630,Yacht Club at Temple Pier,Temple Pier; Victoria Embankment; London WC2R 2PN; United Kingdom,https://ra.co/clubs/4699,,,,,,,,,,,
20631,Yadas,"Arch 163, Peckham Rye, SE14 4ST",https://ra.co/clubs/106491,,,,,,,,,,,
20632,Yager Bar,"2-3 Old Change Court, St Paul's, EC4M 8EN",https://ra.co/clubs/75690,,,,,,,,,,,
20633,Yard,140 Tabernacle Street; Shoreditch; London EC2A 4SD; United Kingdom,https://ra.co/clubs/24016,,,,,,,,,,,
20634,The Yard,"Queens Yard, Hackney Wick, London E9 5L",https://ra.co/clubs/83829,,,,,,,,,,,
20635,The Yard Courtyard,"Queens Yard, Hackney Wick, London E9 5L",https://ra.co/clubs/194903,,,,,,,,,,,
20636,The Yard Vauxhall,"4 Durham Street, Vauxhall, SE11 5JA",https://ra.co/clubs/104527,,,,,,,,,,,
20637,Ye Olde Rose & Crown Theatre Pub,"53 Hoe Street, Walthamstow, London E17 4SA",https://ra.co/clubs/66769,,,,,,,,,,,
20638,Yllw Coffee,"23 Harberson Road, Balham, SW12 9QW, United Kingdom",https://ra.co/clubs/163838,,,,,,,,,,,
20639,York Hall,"5-15 Old Ford Road, London, E2 9PJ",https://ra.co/clubs/66007,,,,,,,,,,,
20640,York Way Freight Yards,The Freight Yard; Kings Cross; London N1 0UZ; United Kingdom,https://ra.co/clubs/1377,,,,,,,,,,,
20641,Yosma,"50 Baker St, Marylebone, London W1U 7BT, UK",https://ra.co/clubs/154986,,,,,,,,,,,
20642,Zabludowicz Collection,Zabludowicz Collection 176 Prince of Wales Road London NW5 3PT United Kingdom,https://ra.co/clubs/197219,,,,,,,,,,,
20643,"Zampa Rd, London Se16 3LN","Zampa Rd, London SE16 3LN",https://ra.co/clubs/188952,,,,,,,,,,,
20644,Zanzibar Nightclub,291 Kirkdale Road; Sydenham; London SE26 4QD,https://ra.co/clubs/72951,,,,,,,,,,,
20645,Zebrano Bar,"14-16 Ganton Street, London, W1F 7BT, United Kingdom",https://ra.co/clubs/27006,,,,,,,,,,,
20646,Zebrano City,"Dukes House, 32-38 Duke's Pl, London EC3A 7DB, United Kingdom",https://ra.co/clubs/117752,,,,,,,,,,,
20647,"Zebranos, Greek Street, Soho","18 Greek Street, Soho, London, W1D 4DS, United Kingdom",https://ra.co/clubs/109866,,,,,,,,,,,
20648,Zee Bar Maidstone,"60-61 High St, Maidstone ME14 1SR",https://ra.co/clubs/135412,,,,,,,,,,,
